Nombre,New column 1,New column 2 Url
Magic: the Gathering - Zodiac Ox - Portal Three Kingdoms,"$4,125.22
$4,125
.
22",https://www.amazon.com.mx/Magic-Gathering-Zodiac-Portal-Kingdoms/dp/B005OV5622/ref=sr_1_3872?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.5Jtr5KExCZktHrPP5_igcaqNZZH2OMz95q71rnNnrUXLhr9YsHqVmLHETNOgF6Wnfyqk1t0UUf8-qds7VMqpN0d7WVut72YW0Y7HAYQHWfnUhXzcSkaLPIR9kllGpfVUPFSHwImlNt9V8XuCXM4fUVsaTRbidipQqKwl4hXRGE5NCHgkmA_ar7sFd4UXsdvW3SZ9p9grAApYncdELN3uXw.Tvr7v8cZuvZ_vcFmc9iw5xoQgej4BYQ4k13YjX2s4AA&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097436&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-3872&ufe=app_do%3Aamzn1.fos.242f5c11-6cfd-40d6-91f6-be3d1974080c
Magic: the Gathering - Mighty Emergence - Shards of Alara - Foil,"$4,125.57
$4,125
.
57",https://www.amazon.com.mx/Magic-Gathering-Mighty-Emergence-Shards/dp/B005PZJN1M/ref=sr_1_3873?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.5Jtr5KExCZktHrPP5_igcaqNZZH2OMz95q71rnNnrUXLhr9YsHqVmLHETNOgF6Wnfyqk1t0UUf8-qds7VMqpN0d7WVut72YW0Y7HAYQHWfnUhXzcSkaLPIR9kllGpfVUPFSHwImlNt9V8XuCXM4fUVsaTRbidipQqKwl4hXRGE5NCHgkmA_ar7sFd4UXsdvW3SZ9p9grAApYncdELN3uXw.Tvr7v8cZuvZ_vcFmc9iw5xoQgej4BYQ4k13YjX2s4AA&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097436&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-3873&ufe=app_do%3Aamzn1.fos.242f5c11-6cfd-40d6-91f6-be3d1974080c
"Magic The Gathering Adventures in The Forgotten Realms Set Booster Box | 30 Paquetes (360 Tarjetas mágicas), Negro",,https://www.amazon.com.mx/Magic-Gathering-Adventures-Forgotten-Paquetes/dp/B093RX1NZ1/ref=sr_1_3874?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.5Jtr5KExCZktHrPP5_igcaqNZZH2OMz95q71rnNnrUXLhr9YsHqVmLHETNOgF6Wnfyqk1t0UUf8-qds7VMqpN0d7WVut72YW0Y7HAYQHWfnUhXzcSkaLPIR9kllGpfVUPFSHwImlNt9V8XuCXM4fUVsaTRbidipQqKwl4hXRGE5NCHgkmA_ar7sFd4UXsdvW3SZ9p9grAApYncdELN3uXw.Tvr7v8cZuvZ_vcFmc9iw5xoQgej4BYQ4k13YjX2s4AA&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097436&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-3874
Magic: the Gathering - Merchant Ship - Arabian Nights,,https://www.amazon.com.mx/Magic-Gathering-Merchant-Arabian-Nights/dp/B005OV58GG/ref=sr_1_3875?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.5Jtr5KExCZktHrPP5_igcaqNZZH2OMz95q71rnNnrUXLhr9YsHqVmLHETNOgF6Wnfyqk1t0UUf8-qds7VMqpN0d7WVut72YW0Y7HAYQHWfnUhXzcSkaLPIR9kllGpfVUPFSHwImlNt9V8XuCXM4fUVsaTRbidipQqKwl4hXRGE5NCHgkmA_ar7sFd4UXsdvW3SZ9p9grAApYncdELN3uXw.Tvr7v8cZuvZ_vcFmc9iw5xoQgej4BYQ4k13YjX2s4AA&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097436&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-3875&ufe=app_do%3Aamzn1.fos.242f5c11-6cfd-40d6-91f6-be3d1974080c
Magic: the Gathering - Qarsi High Priest (080/185) - Fate Reforged,,https://www.amazon.com.mx/Magic-Gathering-Qarsi-Priest-Reforged/dp/B00S6SQDFY/ref=sr_1_3876?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.5Jtr5KExCZktHrPP5_igcaqNZZH2OMz95q71rnNnrUXLhr9YsHqVmLHETNOgF6Wnfyqk1t0UUf8-qds7VMqpN0d7WVut72YW0Y7HAYQHWfnUhXzcSkaLPIR9kllGpfVUPFSHwImlNt9V8XuCXM4fUVsaTRbidipQqKwl4hXRGE5NCHgkmA_ar7sFd4UXsdvW3SZ9p9grAApYncdELN3uXw.Tvr7v8cZuvZ_vcFmc9iw5xoQgej4BYQ4k13YjX2s4AA&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097436&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-3876&ufe=app_do%3Aamzn1.fos.242f5c11-6cfd-40d6-91f6-be3d1974080c
MTG [EN] Murders at Karlov Manor - Caja de refuerzo de coleccionista,,https://www.amazon.com.mx/MTG-Murders-Karlov-Manor-coleccionista/dp/B0CMR3LDLW/ref=sr_1_3877?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.5Jtr5KExCZktHrPP5_igcaqNZZH2OMz95q71rnNnrUXLhr9YsHqVmLHETNOgF6Wnfyqk1t0UUf8-qds7VMqpN0d7WVut72YW0Y7HAYQHWfnUhXzcSkaLPIR9kllGpfVUPFSHwImlNt9V8XuCXM4fUVsaTRbidipQqKwl4hXRGE5NCHgkmA_ar7sFd4UXsdvW3SZ9p9grAApYncdELN3uXw.Tvr7v8cZuvZ_vcFmc9iw5xoQgej4BYQ4k13YjX2s4AA&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097436&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-3877&ufe=app_do%3Aamzn1.fos.242f5c11-6cfd-40d6-91f6-be3d1974080c
Magic: the Gathering - Bottomless Vault - Fallen Empires,,https://www.amazon.com.mx/Magic-Gathering-Bottomless-Fallen-Empires/dp/B005OV4H9K/ref=sr_1_3878?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.5Jtr5KExCZktHrPP5_igcaqNZZH2OMz95q71rnNnrUXLhr9YsHqVmLHETNOgF6Wnfyqk1t0UUf8-qds7VMqpN0d7WVut72YW0Y7HAYQHWfnUhXzcSkaLPIR9kllGpfVUPFSHwImlNt9V8XuCXM4fUVsaTRbidipQqKwl4hXRGE5NCHgkmA_ar7sFd4UXsdvW3SZ9p9grAApYncdELN3uXw.Tvr7v8cZuvZ_vcFmc9iw5xoQgej4BYQ4k13YjX2s4AA&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097436&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-3878&ufe=app_do%3Aamzn1.fos.242f5c11-6cfd-40d6-91f6-be3d1974080c
Magic: the Gathering - Dolmen Gate - Lorwyn,,https://www.amazon.com.mx/Magic-Gathering-Dolmen-Gate-Lorwyn/dp/B005OV64P0/ref=sr_1_3889?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.DXLn7KGWE8sLI5fnup95BAmfIxM_HCj0lhxvvMjzRk8FhbhsljEqIgZMOK1EO47EnxFibAygFrKk-MAhcE9Q8xE8PqoXzoh96pM4n9aIEirqxJeboctLmQIVqCDiklm6vr16CxJMrZwcwspJ7pqxlg.rp6eBydrpb4O8cpG0lrxlz4GYBhJKJFM0aMNMwMnmbk&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097438&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-3889&ufe=app_do%3Aamzn1.fos.242f5c11-6cfd-40d6-91f6-be3d1974080c
"Magic The Gathering Streets of New Capenna 5 Commander Deck Bundle – Incluye 1 operación Oscura, 1 Masacre de Maestros, 1 riñón de remachadores, 1 cafonía de cabaretti, 1 Corredores de bedecked",,https://www.amazon.com.mx/Magic-Gathering-Streets-Capenna-Commander/dp/B09SVMBC2D/ref=sr_1_3890?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.DXLn7KGWE8sLI5fnup95BAmfIxM_HCj0lhxvvMjzRk8FhbhsljEqIgZMOK1EO47EnxFibAygFrKk-MAhcE9Q8xE8PqoXzoh96pM4n9aIEirqxJeboctLmQIVqCDiklm6vr16CxJMrZwcwspJ7pqxlg.rp6eBydrpb4O8cpG0lrxlz4GYBhJKJFM0aMNMwMnmbk&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097438&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-3890&ufe=app_do%3Aamzn1.fos.8c7b929b-80a3-4a0f-851f-6de37ce634c2
Magic: the Gathering - Karakas - Legends,,https://www.amazon.com.mx/Magic-the-Gathering-Karakas-Legends/dp/B005OV7SDM/ref=sr_1_3891?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.DXLn7KGWE8sLI5fnup95BAmfIxM_HCj0lhxvvMjzRk8FhbhsljEqIgZMOK1EO47EnxFibAygFrKk-MAhcE9Q8xE8PqoXzoh96pM4n9aIEirqxJeboctLmQIVqCDiklm6vr16CxJMrZwcwspJ7pqxlg.rp6eBydrpb4O8cpG0lrxlz4GYBhJKJFM0aMNMwMnmbk&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097438&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-3891&ufe=app_do%3Aamzn1.fos.242f5c11-6cfd-40d6-91f6-be3d1974080c
Magic: the Gathering - Coral Merfolk - Magic 2010,,https://www.amazon.com.mx/Magic-Gathering-Coral-Merfolk-2010/dp/B002NO025O/ref=sr_1_3892?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.DXLn7KGWE8sLI5fnup95BAmfIxM_HCj0lhxvvMjzRk8FhbhsljEqIgZMOK1EO47EnxFibAygFrKk-MAhcE9Q8xE8PqoXzoh96pM4n9aIEirqxJeboctLmQIVqCDiklm6vr16CxJMrZwcwspJ7pqxlg.rp6eBydrpb4O8cpG0lrxlz4GYBhJKJFM0aMNMwMnmbk&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097438&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-3892&ufe=app_do%3Aamzn1.fos.242f5c11-6cfd-40d6-91f6-be3d1974080c
Magic The Gathering Commander Legends: Battle for Baldur's Gate Commander Deck - Mind Flayarrrs + Paquete de Muestra de Refuerzo de coleccionista | Versión de Embalaje mínima,,https://www.amazon.com.mx/Magic-Gathering-Commander-Legends-coleccionista/dp/B09VB34RQQ/ref=sr_1_3893?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.DXLn7KGWE8sLI5fnup95BAmfIxM_HCj0lhxvvMjzRk8FhbhsljEqIgZMOK1EO47EnxFibAygFrKk-MAhcE9Q8xE8PqoXzoh96pM4n9aIEirqxJeboctLmQIVqCDiklm6vr16CxJMrZwcwspJ7pqxlg.rp6eBydrpb4O8cpG0lrxlz4GYBhJKJFM0aMNMwMnmbk&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097438&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-3893&ufe=app_do%3Aamzn1.fos.242f5c11-6cfd-40d6-91f6-be3d1974080c
Magic The Gathering March of The Machine Commander - Juego de 5 Cubiertas,,https://www.amazon.com.mx/Magic-Gathering-March-Machine-Commander/dp/B0BPJP23NF/ref=sr_1_3894?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.DXLn7KGWE8sLI5fnup95BAmfIxM_HCj0lhxvvMjzRk8FhbhsljEqIgZMOK1EO47EnxFibAygFrKk-MAhcE9Q8xE8PqoXzoh96pM4n9aIEirqxJeboctLmQIVqCDiklm6vr16CxJMrZwcwspJ7pqxlg.rp6eBydrpb4O8cpG0lrxlz4GYBhJKJFM0aMNMwMnmbk&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097438&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-3894&ufe=app_do%3Aamzn1.fos.8c7b929b-80a3-4a0f-851f-6de37ce634c2
Magic The Gathering Innistrad: Carmesí Vow Collector Booster Box | 12 Paquetes + Caja Decorativa (181 Tarjetas mágicas),,https://www.amazon.com.mx/Magic-Gathering-Innistrad-Collector-Decorativa/dp/B099YBD6JH/ref=sr_1_3895?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.DXLn7KGWE8sLI5fnup95BAmfIxM_HCj0lhxvvMjzRk8FhbhsljEqIgZMOK1EO47EnxFibAygFrKk-MAhcE9Q8xE8PqoXzoh96pM4n9aIEirqxJeboctLmQIVqCDiklm6vr16CxJMrZwcwspJ7pqxlg.rp6eBydrpb4O8cpG0lrxlz4GYBhJKJFM0aMNMwMnmbk&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097438&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-3895&ufe=app_do%3Aamzn1.fos.a9e70178-7411-4f75-8d83-e6796a165895
Magic: the Gathering - Feral Throwback (126/145) - Prerelease & Release Promos - Foil,"$4,222.93
$4,222
.
93",https://www.amazon.com.mx/Magic-Gathering-Throwback-Prerelease-Release/dp/B0062DWH4G/ref=sr_1_3896?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.DXLn7KGWE8sLI5fnup95BAmfIxM_HCj0lhxvvMjzRk8FhbhsljEqIgZMOK1EO47EnxFibAygFrKk-MAhcE9Q8xE8PqoXzoh96pM4n9aIEirqxJeboctLmQIVqCDiklm6vr16CxJMrZwcwspJ7pqxlg.rp6eBydrpb4O8cpG0lrxlz4GYBhJKJFM0aMNMwMnmbk&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097438&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-3896&ufe=app_do%3Aamzn1.fos.242f5c11-6cfd-40d6-91f6-be3d1974080c
Magic: the Gathering - Blinding Powder - Betrayers of Kamigawa,,https://www.amazon.com.mx/Magic-Gathering-Blinding-Betrayers-Kamigawa/dp/B005OV5OKQ/ref=sr_1_3897?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.DXLn7KGWE8sLI5fnup95BAmfIxM_HCj0lhxvvMjzRk8FhbhsljEqIgZMOK1EO47EnxFibAygFrKk-MAhcE9Q8xE8PqoXzoh96pM4n9aIEirqxJeboctLmQIVqCDiklm6vr16CxJMrZwcwspJ7pqxlg.rp6eBydrpb4O8cpG0lrxlz4GYBhJKJFM0aMNMwMnmbk&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097438&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-3897&ufe=app_do%3Aamzn1.fos.242f5c11-6cfd-40d6-91f6-be3d1974080c
Magic: the Gathering - Bog Serpent - Planar Chaos - Foil,"$4,232.84
$4,232
.
84",https://www.amazon.com.mx/Magic-Gathering-Serpent-Planar-Chaos/dp/B005Q77ASW/ref=sr_1_3898?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.DXLn7KGWE8sLI5fnup95BAmfIxM_HCj0lhxvvMjzRk8FhbhsljEqIgZMOK1EO47EnxFibAygFrKk-MAhcE9Q8xE8PqoXzoh96pM4n9aIEirqxJeboctLmQIVqCDiklm6vr16CxJMrZwcwspJ7pqxlg.rp6eBydrpb4O8cpG0lrxlz4GYBhJKJFM0aMNMwMnmbk&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097438&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-3898&ufe=app_do%3Aamzn1.fos.242f5c11-6cfd-40d6-91f6-be3d1974080c
Magic: the Gathering - Ghoulcaller's Chant - Innistrad,"$4,234.60
$4,234
.
60",https://www.amazon.com.mx/Magic-Gathering-Ghoulcallers-Chant-Innistrad/dp/B005PRZPJO/ref=sr_1_3889?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.Xb6gUR2gGJQLdFzMJWSnrW0eCPFZVzQV0egLBNIzQRk3e-J2lBv0NkBh7SMp6903iMFbvhkM6LCGOcLvbuSaTLhFlz0cR4splTWgRxZX-hSiOz4WXHLzB0YEb3JMjjUGMoY2vpvnXo1f3upcvy2AyI9gzM0duQpV8gRFL_BO7UdXy-7K1dZiiDpUMFR-fpaYT7GTXlg-_GbqUYcd82SN_A.wfoSOumDkwm2LUXVBWOi06Uo_zyvhJZOWU3032K78ho&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097438&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-3889&ufe=app_do%3Aamzn1.fos.242f5c11-6cfd-40d6-91f6-be3d1974080c
Magic The Gathering Commander 2019 Decks | Las 4 Cubiertas,,https://www.amazon.com.mx/Magic-Gathering-Commander-2019-Decks/dp/B07WD4RCTR/ref=sr_1_3890?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.Xb6gUR2gGJQLdFzMJWSnrW0eCPFZVzQV0egLBNIzQRk3e-J2lBv0NkBh7SMp6903iMFbvhkM6LCGOcLvbuSaTLhFlz0cR4splTWgRxZX-hSiOz4WXHLzB0YEb3JMjjUGMoY2vpvnXo1f3upcvy2AyI9gzM0duQpV8gRFL_BO7UdXy-7K1dZiiDpUMFR-fpaYT7GTXlg-_GbqUYcd82SN_A.wfoSOumDkwm2LUXVBWOi06Uo_zyvhJZOWU3032K78ho&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097438&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-3890
Magic: the Gathering - Natural Emergence - Planeshift,"$4,250.35
$4,250
.
35",https://www.amazon.com.mx/Magic-Gathering-Natural-Emergence-Planeshift/dp/B0062DQN2I/ref=sr_1_3891?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.Xb6gUR2gGJQLdFzMJWSnrW0eCPFZVzQV0egLBNIzQRk3e-J2lBv0NkBh7SMp6903iMFbvhkM6LCGOcLvbuSaTLhFlz0cR4splTWgRxZX-hSiOz4WXHLzB0YEb3JMjjUGMoY2vpvnXo1f3upcvy2AyI9gzM0duQpV8gRFL_BO7UdXy-7K1dZiiDpUMFR-fpaYT7GTXlg-_GbqUYcd82SN_A.wfoSOumDkwm2LUXVBWOi06Uo_zyvhJZOWU3032K78ho&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097438&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-3891&ufe=app_do%3Aamzn1.fos.242f5c11-6cfd-40d6-91f6-be3d1974080c
Magic: the Gathering - Pyromancy - Urza's Legacy - Foil,"$4,268.35
$4,268
.
35",https://www.amazon.com.mx/Magic-Gathering-Pyromancy-Urzas-Legacy/dp/B005PU03EI/ref=sr_1_3892?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.Xb6gUR2gGJQLdFzMJWSnrW0eCPFZVzQV0egLBNIzQRk3e-J2lBv0NkBh7SMp6903iMFbvhkM6LCGOcLvbuSaTLhFlz0cR4splTWgRxZX-hSiOz4WXHLzB0YEb3JMjjUGMoY2vpvnXo1f3upcvy2AyI9gzM0duQpV8gRFL_BO7UdXy-7K1dZiiDpUMFR-fpaYT7GTXlg-_GbqUYcd82SN_A.wfoSOumDkwm2LUXVBWOi06Uo_zyvhJZOWU3032K78ho&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097438&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-3892&ufe=app_do%3Aamzn1.fos.242f5c11-6cfd-40d6-91f6-be3d1974080c
Magic: the Gathering - Flame Slash (157/221) - Conspiracy 2: Take the Crown by Magic: the Gathering,,https://www.amazon.com.mx/Magic-Gathering-Flame-Slash-Conspiracy/dp/B01KU4PKQ4/ref=sr_1_3893?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.Xb6gUR2gGJQLdFzMJWSnrW0eCPFZVzQV0egLBNIzQRk3e-J2lBv0NkBh7SMp6903iMFbvhkM6LCGOcLvbuSaTLhFlz0cR4splTWgRxZX-hSiOz4WXHLzB0YEb3JMjjUGMoY2vpvnXo1f3upcvy2AyI9gzM0duQpV8gRFL_BO7UdXy-7K1dZiiDpUMFR-fpaYT7GTXlg-_GbqUYcd82SN_A.wfoSOumDkwm2LUXVBWOi06Uo_zyvhJZOWU3032K78ho&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097438&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-3893&ufe=app_do%3Aamzn1.fos.242f5c11-6cfd-40d6-91f6-be3d1974080c
Magic: the Gathering - Rancor (185) - Magic 2013 - Foil by Magic: the Gathering,,https://www.amazon.com.mx/Magic-Gathering-Rancor-2013-Foil/dp/B008BV724C/ref=sr_1_3894?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.Xb6gUR2gGJQLdFzMJWSnrW0eCPFZVzQV0egLBNIzQRk3e-J2lBv0NkBh7SMp6903iMFbvhkM6LCGOcLvbuSaTLhFlz0cR4splTWgRxZX-hSiOz4WXHLzB0YEb3JMjjUGMoY2vpvnXo1f3upcvy2AyI9gzM0duQpV8gRFL_BO7UdXy-7K1dZiiDpUMFR-fpaYT7GTXlg-_GbqUYcd82SN_A.wfoSOumDkwm2LUXVBWOi06Uo_zyvhJZOWU3032K78ho&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097438&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-3894&ufe=app_do%3Aamzn1.fos.242f5c11-6cfd-40d6-91f6-be3d1974080c
Magic: the Gathering - Rugged Highlands (240/269) - Khans of Tarkir,,https://www.amazon.com.mx/Magic-Gathering-Rugged-Highlands-Tarkir/dp/B00NEZJFZY/ref=sr_1_3895?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.Xb6gUR2gGJQLdFzMJWSnrW0eCPFZVzQV0egLBNIzQRk3e-J2lBv0NkBh7SMp6903iMFbvhkM6LCGOcLvbuSaTLhFlz0cR4splTWgRxZX-hSiOz4WXHLzB0YEb3JMjjUGMoY2vpvnXo1f3upcvy2AyI9gzM0duQpV8gRFL_BO7UdXy-7K1dZiiDpUMFR-fpaYT7GTXlg-_GbqUYcd82SN_A.wfoSOumDkwm2LUXVBWOi06Uo_zyvhJZOWU3032K78ho&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097438&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-3895&ufe=app_do%3Aamzn1.fos.242f5c11-6cfd-40d6-91f6-be3d1974080c
Magic: the Gathering - Smothering Abomination (099/274) - Battle for Zendikar - Foil,,https://www.amazon.com.mx/Magic-Gathering-Smothering-Abomination-Zendikar/dp/B0153MXUOM/ref=sr_1_3896?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.Xb6gUR2gGJQLdFzMJWSnrW0eCPFZVzQV0egLBNIzQRk3e-J2lBv0NkBh7SMp6903iMFbvhkM6LCGOcLvbuSaTLhFlz0cR4splTWgRxZX-hSiOz4WXHLzB0YEb3JMjjUGMoY2vpvnXo1f3upcvy2AyI9gzM0duQpV8gRFL_BO7UdXy-7K1dZiiDpUMFR-fpaYT7GTXlg-_GbqUYcd82SN_A.wfoSOumDkwm2LUXVBWOi06Uo_zyvhJZOWU3032K78ho&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097438&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-3896&ufe=app_do%3Aamzn1.fos.242f5c11-6cfd-40d6-91f6-be3d1974080c
Magic: the Gathering - Ant Queen - Magic 2010,,https://www.amazon.com.mx/Magic-Gathering-Ant-Queen-2010/dp/B005OV6RR0/ref=sr_1_3897?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=VA8EPD2GZCGK&dib=eyJ2IjoiMSJ9.Xb6gUR2gGJQLdFzMJWSnrW0eCPFZVzQV0egLBNIzQRk3e-J2lBv0NkBh7SMp6903iMFbvhkM6LCGOcLvbuSaTLhFlz0cR4splTWgRxZX-hSiOz4WXHLzB0YEb3JMjjUGMoY2vpvnXo1f3upcvy2AyI9gzM0duQpV8gRFL_BO7UdXy-7K1dZiiDpUMFR-fpaYT7GTXlg-_GbqUYcd82SN_A.wfoSOumDkwm2LUXVBWOi06Uo_zyvhJZOWU3032K78ho&dib_tag=se&keywords=Magic%3A+The+Gathering&qid=1722097438&refinements=p_123%3A359217&rnid=119962389011&s=toys&sprefix=magic+the+gathering%2Caps%2C372&sr=1-3897&ufe=app_do%3Aamzn1.fos.242f5c11-6cfd-40d6-91f6-be3d1974080c
